plot,scientificname,genotype,treatment,date,trait,method,mean,checked,author,season,method_type
MAC Field Scanner Season 4 Range 37 Column 14,Sorghum bicolor,PI569244,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_length,3D scanner to leaf length and width,33.804,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 37 Column 14,Sorghum bicolor,PI569244,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-02,leaf_length,3D scanner to leaf length and width,61.511,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 37 Column 14,Sorghum bicolor,PI569244,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_length,3D scanner to leaf length and width,70.171,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 37 Column 14,Sorghum bicolor,PI569244,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_length,3D scanner to leaf length and width,187.123,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 37 Column 14,Sorghum bicolor,PI569244,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_length,3D scanner to leaf length and width,181.591,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 37 Column 14,Sorghum bicolor,PI569244,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_length,3D scanner to leaf length and width,193.134,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 38 Column 14,Sorghum bicolor,PI218112,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_length,3D scanner to leaf length and width,40.948,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 38 Column 14,Sorghum bicolor,PI218112,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_length,3D scanner to leaf length and width,75.387,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 38 Column 14,Sorghum bicolor,PI218112,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_length,3D scanner to leaf length and width,53.172,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 38 Column 14,Sorghum bicolor,PI218112,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_length,3D scanner to leaf length and width,78.679,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 38 Column 14,Sorghum bicolor,PI218112,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_length,3D scanner to leaf length and width,217.133,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 39 Column 14,Sorghum bicolor,PI643016,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_length,3D scanner to leaf length and width,39.758,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 39 Column 14,Sorghum bicolor,PI643016,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_length,3D scanner to leaf length and width,64.938,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 39 Column 14,Sorghum bicolor,PI643016,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-14,leaf_length,3D scanner to leaf length and width,140.925,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 47 Column 14,Sorghum bicolor,PI329546,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_length,3D scanner to leaf length and width,39.888,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 47 Column 14,Sorghum bicolor,PI329546,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_length,3D scanner to leaf length and width,65.439,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 47 Column 14,Sorghum bicolor,PI329546,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-10,leaf_length,3D scanner to leaf length and width,104.797,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 47 Column 14,Sorghum bicolor,PI329546,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_length,3D scanner to leaf length and width,154.597,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 47 Column 14,Sorghum bicolor,PI329546,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-20,leaf_length,3D scanner to leaf length and width,173.624,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 49 Column 14,Sorghum bicolor,PI569458,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_length,3D scanner to leaf length and width,21.246,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 49 Column 14,Sorghum bicolor,PI569458,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_length,3D scanner to leaf length and width,53.881,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 49 Column 14,Sorghum bicolor,PI569458,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-02,leaf_length,3D scanner to leaf length and width,66.086,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 49 Column 14,Sorghum bicolor,PI569458,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-10,leaf_length,3D scanner to leaf length and width,114.458,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 31 Column 15,Sorghum bicolor,PI641909,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_length,3D scanner to leaf length and width,42.225,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 31 Column 15,Sorghum bicolor,PI641909,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_length,3D scanner to leaf length and width,50.1,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 31 Column 15,Sorghum bicolor,PI641909,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-18,leaf_length,3D scanner to leaf length and width,170.706,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 31 Column 15,Sorghum bicolor,PI641909,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_length,3D scanner to leaf length and width,166.583,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 31 Column 15,Sorghum bicolor,PI641909,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_length,3D scanner to leaf length and width,197.741,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 36 Column 15,Sorghum bicolor,PI337680,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_length,3D scanner to leaf length and width,64.083,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 36 Column 15,Sorghum bicolor,PI337680,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_length,3D scanner to leaf length and width,45.726,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 36 Column 15,Sorghum bicolor,PI337680,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_length,3D scanner to leaf length and width,138.931,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 16 Column 15,Sorghum bicolor,PI562991,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_length,3D scanner to leaf length and width,38.001,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 16 Column 15,Sorghum bicolor,PI562991,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_length,3D scanner to leaf length and width,60.422,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 16 Column 15,Sorghum bicolor,PI562991,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-17,leaf_length,3D scanner to leaf length and width,175.833,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 16 Column 15,Sorghum bicolor,PI562991,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-18,leaf_length,3D scanner to leaf length and width,173.89,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 16 Column 15,Sorghum bicolor,PI562991,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_length,3D scanner to leaf length and width,145.923,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 16 Column 15,Sorghum bicolor,PI562991,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_length,3D scanner to leaf length and width,230.499,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 22 Column 15,Sorghum bicolor,PI619838,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_length,3D scanner to leaf length and width,46.365,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 22 Column 15,Sorghum bicolor,PI619838,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_length,3D scanner to leaf length and width,40.727,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 22 Column 15,Sorghum bicolor,PI619838,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-05,leaf_length,3D scanner to leaf length and width,81.017,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 22 Column 15,Sorghum bicolor,PI619838,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-18,leaf_length,3D scanner to leaf length and width,122.818,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 22 Column 15,Sorghum bicolor,PI619838,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_length,3D scanner to leaf length and width,139.959,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 2 Column 15,Sorghum bicolor,SP1615,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_length,3D scanner to leaf length and width,7.432,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 3 Column 15,Sorghum bicolor,PI156871,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_length,3D scanner to leaf length and width,19.655,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 3 Column 15,Sorghum bicolor,PI156871,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_length,3D scanner to leaf length and width,65.021,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 3 Column 15,Sorghum bicolor,PI156871,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_length,3D scanner to leaf length and width,143.623,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 5 Column 15,Sorghum bicolor,PI152966,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_length,3D scanner to leaf length and width,159.041,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 6 Column 15,Sorghum bicolor,PI152733,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_length,3D scanner to leaf length and width,162.122,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 9 Column 15,Sorghum bicolor,PI569454,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_length,3D scanner to leaf length and width,60.039,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 9 Column 15,Sorghum bicolor,PI569454,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-17,leaf_length,3D scanner to leaf length and width,132.243,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 9 Column 15,Sorghum bicolor,PI569454,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-18,leaf_length,3D scanner to leaf length and width,126.585,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 9 Column 15,Sorghum bicolor,PI569454,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_length,3D scanner to leaf length and width,114.295,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 9 Column 15,Sorghum bicolor,PI569454,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_length,3D scanner to leaf length and width,171.722,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 10 Column 15,Sorghum bicolor,PI144134,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-02,leaf_length,3D scanner to leaf length and width,55.658,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 10 Column 15,Sorghum bicolor,PI144134,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_length,3D scanner to leaf length and width,148.532,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 10 Column 15,Sorghum bicolor,PI144134,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_length,3D scanner to leaf length and width,146.832,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 10 Column 15,Sorghum bicolor,PI144134,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_length,3D scanner to leaf length and width,182.058,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 11 Column 15,Sorghum bicolor,PI535796,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_length,3D scanner to leaf length and width,35.493,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 11 Column 15,Sorghum bicolor,PI535796,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_length,3D scanner to leaf length and width,59.374,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 14 Column 15,Sorghum bicolor,PI641850,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_length,3D scanner to leaf length and width,207.087,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 15 Column 15,Sorghum bicolor,PI506030,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_length,3D scanner to leaf length and width,154.968,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 15 Column 15,Sorghum bicolor,PI506030,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_length,3D scanner to leaf length and width,131.035,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 15 Column 15,Sorghum bicolor,PI506030,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_length,3D scanner to leaf length and width,191.842,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 15 Column 15,Sorghum bicolor,PI506030,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_length,3D scanner to leaf length and width,44.896,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 15 Column 15,Sorghum bicolor,PI506030,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_length,3D scanner to leaf length and width,63.263,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 15 Column 15,Sorghum bicolor,PI506030,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-05,leaf_length,3D scanner to leaf length and width,77.611,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 19 Column 15,Sorghum bicolor,PI329699,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_length,3D scanner to leaf length and width,61.866,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 19 Column 15,Sorghum bicolor,PI329699,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_length,3D scanner to leaf length and width,88.125,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 19 Column 15,Sorghum bicolor,PI329699,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_length,3D scanner to leaf length and width,65.576,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 19 Column 15,Sorghum bicolor,PI329699,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-05,leaf_length,3D scanner to leaf length and width,113.762,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 19 Column 15,Sorghum bicolor,PI329699,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_length,3D scanner to leaf length and width,129.543,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 19 Column 15,Sorghum bicolor,PI329699,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_length,3D scanner to leaf length and width,80.849,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 19 Column 15,Sorghum bicolor,PI329699,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-07,leaf_length,3D scanner to leaf length and width,133.361,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 19 Column 15,Sorghum bicolor,PI329699,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_length,3D scanner to leaf length and width,202.56,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 19 Column 15,Sorghum bicolor,PI329699,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_length,3D scanner to leaf length and width,200.862,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 23 Column 15,Sorghum bicolor,PI563329,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-05,leaf_length,3D scanner to leaf length and width,95.178,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 23 Column 15,Sorghum bicolor,PI563329,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-07,leaf_length,3D scanner to leaf length and width,118.906,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 23 Column 15,Sorghum bicolor,PI563329,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-17,leaf_length,3D scanner to leaf length and width,147.669,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 24 Column 15,Sorghum bicolor,PI329506,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_length,3D scanner to leaf length and width,153.706,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 24 Column 15,Sorghum bicolor,PI329506,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_length,3D scanner to leaf length and width,157.358,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 24 Column 15,Sorghum bicolor,PI329506,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_length,3D scanner to leaf length and width,23.35,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 25 Column 15,Sorghum bicolor,PI156393,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_length,3D scanner to leaf length and width,38.671,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 25 Column 15,Sorghum bicolor,PI156393,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_length,3D scanner to leaf length and width,63.013,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 26 Column 15,Sorghum bicolor,PI511355,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_length,3D scanner to leaf length and width,71.321,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 26 Column 15,Sorghum bicolor,PI511355,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-02,leaf_length,3D scanner to leaf length and width,59.519,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 26 Column 15,Sorghum bicolor,PI511355,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-17,leaf_length,3D scanner to leaf length and width,145.537,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 26 Column 15,Sorghum bicolor,PI511355,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-18,leaf_length,3D scanner to leaf length and width,134.237,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 26 Column 15,Sorghum bicolor,PI511355,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-14,leaf_length,3D scanner to leaf length and width,143.201,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 29 Column 15,Sorghum bicolor,PI197542,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_length,3D scanner to leaf length and width,18.338,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 29 Column 15,Sorghum bicolor,PI197542,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_length,3D scanner to leaf length and width,72.095,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 29 Column 15,Sorghum bicolor,PI197542,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-18,leaf_length,3D scanner to leaf length and width,196.042,0,Zeyu Zhang,Season 4,sensor
