plot,scientificname,genotype,treatment,date,trait,method,mean,checked,author,season,method_type
MAC Field Scanner Season 4 Range 2 Column 4,Sorghum bicolor,Big_Kahuna,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-30,leaf_width,3D scanner to leaf length and width,5.565,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 8 Column 3,Sorghum bicolor,PI506122,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-15,leaf_width,3D scanner to leaf length and width,19.101,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 33 Column 2,Sorghum bicolor,PI181080,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-24,leaf_width,3D scanner to leaf length and width,28.643,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 16 Column 14,Sorghum bicolor,PI570254,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_width,3D scanner to leaf length and width,5.018,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 16 Column 14,Sorghum bicolor,PI570254,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_width,3D scanner to leaf length and width,4.929,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 16 Column 14,Sorghum bicolor,PI570254,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_width,3D scanner to leaf length and width,6.834,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 16 Column 14,Sorghum bicolor,PI570254,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-05,leaf_width,3D scanner to leaf length and width,8.361,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 16 Column 14,Sorghum bicolor,PI570254,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-02,leaf_width,3D scanner to leaf length and width,5.419,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 16 Column 14,Sorghum bicolor,PI570254,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_width,3D scanner to leaf length and width,20.483,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 17 Column 14,Sorghum bicolor,PI152860,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_width,3D scanner to leaf length and width,5.241,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 17 Column 14,Sorghum bicolor,PI152860,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_width,3D scanner to leaf length and width,5.089,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 17 Column 14,Sorghum bicolor,PI152860,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-02,leaf_width,3D scanner to leaf length and width,6.01,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 17 Column 14,Sorghum bicolor,PI152860,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_width,3D scanner to leaf length and width,9.558,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 17 Column 14,Sorghum bicolor,PI152860,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_width,3D scanner to leaf length and width,6.237,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 17 Column 14,Sorghum bicolor,PI152860,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-07,leaf_width,3D scanner to leaf length and width,9.717,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 17 Column 14,Sorghum bicolor,PI152860,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_width,3D scanner to leaf length and width,23.528,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 46 Column 15,Sorghum bicolor,PI533902,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_width,3D scanner to leaf length and width,5.734,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 46 Column 15,Sorghum bicolor,PI533902,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_width,3D scanner to leaf length and width,5.096,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 19 Column 14,Sorghum bicolor,PI563196,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_width,3D scanner to leaf length and width,9.351,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 19 Column 14,Sorghum bicolor,PI563196,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_width,3D scanner to leaf length and width,5.839,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 19 Column 14,Sorghum bicolor,PI563196,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-05,leaf_width,3D scanner to leaf length and width,9.367,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 19 Column 14,Sorghum bicolor,PI563196,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-18,leaf_width,3D scanner to leaf length and width,30.935,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 46 Column 15,Sorghum bicolor,PI533902,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-05,leaf_width,3D scanner to leaf length and width,8.163,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 50 Column 4,Sorghum bicolor,PI535794,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-07,leaf_width,3D scanner to leaf length and width,8.193,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 19 Column 3,Sorghum bicolor,PI153877,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-27,leaf_width,3D scanner to leaf length and width,5.652,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 19 Column 3,Sorghum bicolor,PI153877,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-29,leaf_width,3D scanner to leaf length and width,5.381,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 19 Column 3,Sorghum bicolor,PI153877,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-30,leaf_width,3D scanner to leaf length and width,5.744,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 19 Column 3,Sorghum bicolor,PI153877,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-01,leaf_width,3D scanner to leaf length and width,6.274,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 19 Column 3,Sorghum bicolor,PI153877,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-02,leaf_width,3D scanner to leaf length and width,6.611,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 21 Column 4,Sorghum bicolor,PI152961,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-27,leaf_width,3D scanner to leaf length and width,5.926,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 21 Column 4,Sorghum bicolor,PI152961,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-05,leaf_width,3D scanner to leaf length and width,9.521,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 27 Column 2,Sorghum bicolor,PI641807,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-14,leaf_width,3D scanner to leaf length and width,23.114,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 27 Column 2,Sorghum bicolor,PI641807,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-15,leaf_width,3D scanner to leaf length and width,23.63,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 21 Column 2,Sorghum bicolor,PI570373,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-19,leaf_width,3D scanner to leaf length and width,18.727,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 21 Column 2,Sorghum bicolor,PI570373,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-15,leaf_width,3D scanner to leaf length and width,17.14,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 26 Column 14,Sorghum bicolor,PI651491,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_width,3D scanner to leaf length and width,3.796,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 26 Column 14,Sorghum bicolor,PI651491,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_width,3D scanner to leaf length and width,4.899,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 26 Column 14,Sorghum bicolor,PI651491,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_width,3D scanner to leaf length and width,5.894,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 26 Column 14,Sorghum bicolor,PI651491,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-18,leaf_width,3D scanner to leaf length and width,21.979,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 26 Column 14,Sorghum bicolor,PI651491,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_width,3D scanner to leaf length and width,22.716,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 19 Column 2,Sorghum bicolor,PI524475,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-29,leaf_width,3D scanner to leaf length and width,5.701,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 19 Column 2,Sorghum bicolor,PI524475,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-03,leaf_width,3D scanner to leaf length and width,6.229,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 19 Column 2,Sorghum bicolor,PI524475,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-07,leaf_width,3D scanner to leaf length and width,9.096,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 19 Column 2,Sorghum bicolor,PI524475,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-04,leaf_width,3D scanner to leaf length and width,7.443,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 28 Column 14,Sorghum bicolor,PI329645,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_width,3D scanner to leaf length and width,5.199,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 28 Column 14,Sorghum bicolor,PI329645,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_width,3D scanner to leaf length and width,5.594,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 28 Column 14,Sorghum bicolor,PI329645,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_width,3D scanner to leaf length and width,5.411,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 28 Column 14,Sorghum bicolor,PI329645,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-05,leaf_width,3D scanner to leaf length and width,9.313,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 28 Column 14,Sorghum bicolor,PI329645,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-12,leaf_width,3D scanner to leaf length and width,6.832,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 28 Column 14,Sorghum bicolor,PI329645,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-14,leaf_width,3D scanner to leaf length and width,21.785,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 28 Column 14,Sorghum bicolor,PI329645,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_width,3D scanner to leaf length and width,23.678,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 29 Column 14,Sorghum bicolor,PI152965,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_width,3D scanner to leaf length and width,5.978,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 29 Column 14,Sorghum bicolor,PI152965,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_width,3D scanner to leaf length and width,9.728,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 46 Column 15,Sorghum bicolor,PI533902,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-07,leaf_width,3D scanner to leaf length and width,9.247,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 31 Column 14,Sorghum bicolor,PI179749,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_width,3D scanner to leaf length and width,5.93,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 31 Column 14,Sorghum bicolor,PI179749,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-02,leaf_width,3D scanner to leaf length and width,4.674,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 31 Column 14,Sorghum bicolor,PI179749,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-07,leaf_width,3D scanner to leaf length and width,8.196,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 31 Column 14,Sorghum bicolor,PI179749,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_width,3D scanner to leaf length and width,22.755,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 31 Column 14,Sorghum bicolor,PI179749,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_width,3D scanner to leaf length and width,26.406,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 32 Column 14,Sorghum bicolor,PI455217,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_width,3D scanner to leaf length and width,6.769,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 32 Column 14,Sorghum bicolor,PI455217,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_width,3D scanner to leaf length and width,9.931,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 32 Column 14,Sorghum bicolor,PI455217,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-18,leaf_width,3D scanner to leaf length and width,28.585,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 32 Column 14,Sorghum bicolor,PI455217,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_width,3D scanner to leaf length and width,37.939,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 33 Column 14,Sorghum bicolor,PI196586,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_width,3D scanner to leaf length and width,4.657,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 33 Column 14,Sorghum bicolor,PI196586,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_width,3D scanner to leaf length and width,4.923,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 33 Column 14,Sorghum bicolor,PI196586,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-07,leaf_width,3D scanner to leaf length and width,10.493,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 33 Column 14,Sorghum bicolor,PI196586,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-12,leaf_width,3D scanner to leaf length and width,18.679,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 33 Column 14,Sorghum bicolor,PI196586,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-18,leaf_width,3D scanner to leaf length and width,29.686,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 33 Column 14,Sorghum bicolor,PI196586,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_width,3D scanner to leaf length and width,29.593,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 33 Column 14,Sorghum bicolor,PI196586,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_width,3D scanner to leaf length and width,23.931,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 37 Column 14,Sorghum bicolor,PI569244,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_width,3D scanner to leaf length and width,2.541,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 37 Column 14,Sorghum bicolor,PI569244,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-02,leaf_width,3D scanner to leaf length and width,7.511,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 37 Column 14,Sorghum bicolor,PI569244,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_width,3D scanner to leaf length and width,7.519,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 37 Column 14,Sorghum bicolor,PI569244,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_width,3D scanner to leaf length and width,31.256,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 37 Column 14,Sorghum bicolor,PI569244,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_width,3D scanner to leaf length and width,25.911,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 37 Column 14,Sorghum bicolor,PI569244,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_width,3D scanner to leaf length and width,38.559,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 32 Column 9,Sorghum bicolor,PI152862,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-24,leaf_width,3D scanner to leaf length and width,34.457,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 38 Column 14,Sorghum bicolor,PI218112,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_width,3D scanner to leaf length and width,4.683,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 38 Column 14,Sorghum bicolor,PI218112,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_width,3D scanner to leaf length and width,7.46,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 38 Column 14,Sorghum bicolor,PI218112,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_width,3D scanner to leaf length and width,5.538,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 38 Column 14,Sorghum bicolor,PI218112,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_width,3D scanner to leaf length and width,6.297,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 38 Column 14,Sorghum bicolor,PI218112,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_width,3D scanner to leaf length and width,29.565,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 39 Column 14,Sorghum bicolor,PI643016,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_width,3D scanner to leaf length and width,5.948,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 39 Column 14,Sorghum bicolor,PI643016,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_width,3D scanner to leaf length and width,8.768,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 39 Column 14,Sorghum bicolor,PI643016,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-14,leaf_width,3D scanner to leaf length and width,22.142,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 13 Column 10,Sorghum bicolor,PI152862,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-24,leaf_width,3D scanner to leaf length and width,26.678,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 47 Column 14,Sorghum bicolor,PI329546,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_width,3D scanner to leaf length and width,5.761,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 47 Column 14,Sorghum bicolor,PI329546,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_width,3D scanner to leaf length and width,8.538,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 47 Column 14,Sorghum bicolor,PI329546,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-10,leaf_width,3D scanner to leaf length and width,14.17,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 47 Column 14,Sorghum bicolor,PI329546,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_width,3D scanner to leaf length and width,23.743,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 47 Column 14,Sorghum bicolor,PI329546,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-20,leaf_width,3D scanner to leaf length and width,29.525,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 49 Column 14,Sorghum bicolor,PI569458,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_width,3D scanner to leaf length and width,3.543,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 49 Column 14,Sorghum bicolor,PI569458,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_width,3D scanner to leaf length and width,5.259,0,Zeyu Zhang,Season 4,sensor
